2141198879622,257.9829,311.3642
2141198913081,256.968,311.9429
2141198946402,254.9013,311.4413
2141198979687,251.0485,314.5955
2141199013069,250.0828,308.066
2141199046375,249.9107,305.3245
2141199080133,249.968,303.7865
2141199113325,250.5128,300.838
2141199146679,251.0253,297.5622
2141199180065,250.9864,295.5096
2141199213409,250.4971,294.1263
2141199246870,249.4447,292.4965
2141199279857,247.6496,291.7032
2141199313546,245.6017,290.9258
2141199347067,244.0773,290.5363
2141199380247,243.5817,289.4589
2141199413653,243.6161,287.673
2141199447103,243.6955,285.4228
2141199480332,244.0348,283.018
2141199513714,244.115,282.115
2141199547057,245.368,280.7941
2141199580340,245.2352,280.2642
2141199613862,245.063,279.0105
2141199647137,246.0122,276.9655
2141199680594,245.7355,277.048
2141199713874,244.8025,277.5708
2141199746752,244.6682,277
2141199780569,243.8554,276.8201
2141199813950,241.1694,276.9186
2141199846632,237.728,277.1034
2141199880656,235.3108,276.823
2141199914072,235.3031,275.5682
2141199947432,234.8312,274.8276
2141199980988,232.7878,275.7064
2141200014161,227.6448,279.3326
2141200047483,227.7461,278.8764
2141200080918,227.9838,279.2135
2141200114260,227.9636,280.0267
2141200147584,227.826,280.3652
2141200180960,227.9832,280.9305
2141200214425,228.0506,281.438
2141200247766,228.1218,282.4041
2141200281083,228.2329,283.3114
2141200314454,228.2603,283.9794
2141200347847,228.2234,284.5948
2141200380729,228.3615,286.4987
2141200414453,227.9363,289.4801
2141200448094,227.3715,294.1756
2141200481216,227.1041,299.2386
2141200514496,228.2931,303.9187
2141200547985,229.8389,309.3317
2141200581277,231.3192,315.2911
2141200614630,233.1182,321.25
2141200648545,234.9178,327.2397
2141200681475,236.2144,332.394
2141200714718,236.9931,336.455
2141200747723,237.7494,340.1458
2141200781464,238.8294,343.8061
2141200814417,239.4614,346.3466
2141200848449,237.7612,344.8474
2141200881595,237.7413,345.6667
2141200914957,237.2688,345.6501
2141200948482,239.515,352.2017
2141200981766,239.5721,352.5045
2141201015083,239.2883,352.6873
2141201048560,238.9053,353.0705
2141201081647,238.5996,352.7721
2141201115102,237.9476,349.5523
2141201148468,241.1378,354
2141201181802,242.7721,354.6789
2141201215232,245.4156,356.2298
2141201248771,249.2795,358.4193
2141201282005,253.4213,361.1332
2141201315330,259.2969,363.7249
2141201348192,257.9987,359.9824
2141201382090,260.6914,356.4741
2141201415508,266.0507,351.7476
2141201448782,271.3516,344.3715
2141201482253,277.9313,335.2371
2141201515570,285.9774,325.6057
2141201549117,293.8119,316.165
2141201582308,299.5445,308.1325
2141201615715,0,0
2141201649017,0,0
2141201682356,0,0
2141201715657,0,0
2141201749267,0,0
2141201782403,0,0
2141201815893,0,0
2141201849200,0,0
2141201884613,0,0
2141201915852,0,0
2141201950091,0,0
2141201982750,0,0
2141202015960,343.5333,299
2141202049538,341.2895,299.614
2141202082664,341.0965,301.6873
2141202116087,339.499,306.5868
2141202149402,337.1915,307.1837
2141202182880,333.8607,308.3143
2141202216142,329.794,308.2241
2141202249524,325.5977,308.3202
2141202282806,321.5415,308.5762
2141202316062,316.9432,308.7503
2141202349589,312.8152,308.6106
2141202384149,309.4672,307.5871
2141202417121,306.4761,305.5097
2141202449834,303.2675,301.6252
2141202485366,299.9402,296.4665
2141202516499,296.8083,289.75
2141202550761,290.4726,285.7763
2141202584071,281.8563,280.0875
2141202616591,285.5372,269.6046
2141202650820,287.0563,263.8528
2141202684163,277.619,266.2857
2141202716637,0,0
2141202750872,0,0
2141202782662,301.4483,254.1207
2141202816707,299.7303,255.4772
2141202851088,304.4507,255.4242
2141202884426,302.8571,256.1063
2141202916782,299.8045,256.1404
2141202950152,297.2635,255.8748
2141202984432,296.273,255.9141
2141203017107,296.9335,255.2877
2141203050544,299.0099,254.476
2141203084496,302.019,251.9489
2141203117000,305.31,249.5475
2141203150274,308.2956,247.3259
2141203184747,310.5894,244.3829
2141203217033,312.383,241.6468
2141203250410,313.1747,238.4009
2141203284862,313.4291,234.1003
2141203320386,311.5807,230.3914
2141203350563,308.9192,225.9928
2141203384842,307.4578,221.78
2141203418256,306.4401,218.1163
2141203450509,306.6072,214.0385
2141203485078,308.4518,209.8687
2141203520582,309.4934,206.6483
2141203551052,311.2902,202.4988
2141203585031,313.419,199.4354
2141203617905,315.7144,196.532
2141203650868,318.2074,192.9544
2141203684517,319.3013,189.9514
2141203717697,320.3951,186.7163
2141203750912,321.7658,182.3441
2141203785670,322.9176,178.3565
2141203817649,324.7385,175.122
2141203851033,328.1519,172.7426
2141203885288,330.9368,171.3239
2141203918565,334.8563,170.8593
2141203951274,339.0092,172.0709
2141203984929,341.6161,172.1285
2141204018861,344.5062,171.8271
2141204052222,346.7778,171.1163
2141204085068,348.5276,170.4814
2141204118894,348.3481,168.4727
2141204152295,348.195,166.4387
2141204185728,346.0521,163.2185
2141204218017,340.5798,160.2908
2141204252403,338.5372,157.7528
2141204285566,329.5385,154.2659
2141204317900,320.6932,152.0852
2141204352413,313.7082,150.1993
2141204385678,306.0964,150.2329
2141204419136,298.5776,150.0248
2141204452535,289.7143,154.1813
2141204485783,283.9468,156.2319
2141204519287,279.3379,157.1104
2141204552812,285.4555,153.6043
2141204585907,284.4841,153.5987
2141204619403,285.5718,151.1461
2141204652786,288.2712,148.3574
2141204685720,290.5943,145.6899
2141204719362,290.7107,144.3057
2141204752880,290.894,142.5412
2141204785679,289.6299,140.7466
2141204819106,288.7494,139.0367
2141204853009,286.8637,137.4346
2141204885220,284.4415,136.4759
2141204919613,281.8971,136.0647
2141204953129,273.8409,139.1566
2141204985325,267.6632,141.5208
2141205019645,270.1346,141.6803
2141205052436,273.1012,140.6012
2141205086508,272.8077,140.8264
2141205119841,272.3596,140.9465
2141205152825,272.3008,140.5593
2141205186535,272.9429,140.4429
2141205219926,275.836,139.7599
2141205253227,279.9202,138.939
2141205285781,282.4974,138.0598
2141205320122,286.1748,137.5539
2141205353300,282.8511,138.3573
2141205386679,290.2408,136.0288
2141205420093,294.6522,135.7826
2141205453532,291.2985,134.1122
2141205486806,307.548,133.589
2141205520405,314.144,133.3301
2141205553614,320.2861,132.7377
2141205586063,328.9688,133.6328
2141205620305,336.1039,135.1713
2141205653576,341.3291,135.3262
2141205685995,346.5363,136.3598
2141205720343,351.7526,137.5966
2141205753721,357.099,138.1927
2141205787061,364.0802,141.2908
2141205820527,369.8487,144.5832
2141205853814,374.3983,148.6046
2141205887271,379.3103,155.0559
2141205920380,382.927,159.9095
2141205953828,386.2365,164.8088
2141205987263,388.5989,169.9106
2141206020756,391.2608,173.9201
2141206053918,394.241,178.2023
2141206087381,397,181.8029
2141206120479,400.9832,185.6982
2141206153664,404.9576,188.9212
2141206187572,408.0356,190.9501
2141206220715,411.9771,193.3631
2141206254141,415.3676,196.5209
2141206287577,418.3295,199.8049
2141206320932,421.3137,202.8043
2141206354230,422.916,206.9541
2141206387803,425.187,210.5061
2141206420981,428.3176,215.5085
2141206454318,431.0084,220.0251
2141206487913,433.6839,223.881
2141206520982,432.6991,231.9694
2141206554458,433.7406,236.5116
2141206587935,437.8319,237.2285
2141206622845,432.173,248.1
2141206654514,452.7206,235.3676
2141206688086,441.2265,249.8462
2141206721239,436.5874,258.0073
2141206754544,438.5543,260.0457
2141206787983,439.7583,266.0665
2141206820736,441.5216,269.5679
2141206854836,0,0
2141206888092,0,0
2141206921523,0,0
2141206954877,0,0
2141206987842,460.6163,273.6744
2141207021470,436.2787,286.9016
2141207054868,433.3111,287.7605
2141207088284,437.0528,288.0698
2141207121706,443.6396,288.0052
2141207154962,446.2992,288.6915
2141207188320,449.051,289.8671
2141207221784,454.3939,289.9539
2141207254855,464.2229,286.9558
2141207288520,465.316,289.2836
2141207321888,475.5378,282.343
2141207354656,482.2019,278.0892
2141207388518,485.1196,273.8913
2141207422111,0,0
2141207455253,0,0
2141207488584,0,0
2141207522049,0,0
2141207555510,0,0
2141207588670,0,0
2141207622128,503.6545,261
2141207655396,501.5736,261.5056
2141207688882,0,0
2141207722453,507.7742,234.7849
2141207755460,0,0
2141207788942,0,0
2141207822269,0,0
2141207855553,0,0
2141207888915,502,214
2141207922308,502.2644,216.8317
2141207955773,503.6966,215.985
2141207989247,504.4037,216.4222
2141208022371,507.1456,221.6602
2141208055884,0,0
2141208088815,0,0
2141208122521,510.5377,226.5111
2141208156243,509.685,224.2467
2141208189309,0,0
2141208222654,0,0
2141208256012,0,0
2141208289433,0,0
2141208322806,0,0
2141208356018,0,0
2141208389388,0,0
2141208422878,0,0
2141208456297,0,0
2141208490569,0,0
2141208523051,0,0
2141208556658,0,0
2141208589773,0,0
2141208622924,0,0
2141208656284,0,0
2141208690119,0,0
2141208723074,0,0
2141208756555,0,0
2141208789847,0,0
2141208823175,0,0
2141208856513,509.7313,243.0375
2141208889970,508.7346,237.9978
2141208924157,0,0
2141208956574,0,0
2141208990071,0,0
2141209023325,508.9884,255.3095
2141209056806,507.6212,261.5925
2141209090094,504.9947,268.0528
2141209123357,500.7121,275.3424
2141209156890,496.6729,280.5188
2141209192755,496.4803,281.3161
2141209223582,498.2761,280.8333
2141209256694,497.3575,282.8851
2141209289707,489.6958,288.6731
2141209323622,488.3961,289.4314
2141209357025,487.4857,290.7679
2141209389654,486.722,290.8203
2141209423657,485.6506,291.8462
2141209456995,484.0966,292.5414
2141209490430,482.4478,295.5821
2141209523864,0,0
2141209557193,0,0
2141209589955,0,0
2141209623891,0,0
2141209657343,0,0
2141209689872,475.5161,301.8387
2141209723526,473.1331,299.1983
2141209756891,471.9869,299.5144
2141209790410,471.2176,299.671
2141209823830,470.7688,299.9109
2141209857075,479.1904,296.0277
2141209890352,483.8789,293.6037
2141209923875,490.4621,288.9337
2141209957158,499.8591,281.9416
2141209990619,498.1078,286.5039
2141210024681,502.043,283.9089
2141210057518,507.378,278.7697
2141210090833,507.7702,279.6861
2141210124186,510.8351,276.2351
2141210157649,510.8822,278.1329
2141210190568,507.7256,283.453
2141210224258,508.5847,284.4278
2141210257599,509.1853,285.0863
2141210290556,509.3438,285.8312
2141210324334,509.3313,286.7684
2141210357992,509.7796,286.718
2141210391078,510.0209,287.3909
2141210424677,511.1198,287.038
2141210457949,512.8304000000001,285.7321
2141210491166,517.6891000000001,282.1807
2141210524628,524.8759,275.1035
2141210557807,529.7578,269.9063
2141210591302,531.0117,269.8295
2141210624710,533.09,267.3318
2141210657759,536.2012,266.2989
2141210691257,536.2526,265.821
2141210724679,541.5,264
2141210757747,0,0
2141210791694,0,0
2141210825079,0,0
2141210858512,0,0
2141210891711,0,0
2141210925393,0,0
2141210958598,0,0
2141210991853,0,0
2141211025356,0,0
2141211058511,0,0
2141211091707,0,0
2141211125272,0,0
2141211158732,0,0
2141211192046,0,0
2141211225408,0,0
2141211258818,0,0
2141211292209,0,0
2141211325371,0,0
2141211359005,0,0
2141211392247,0,0
2141211425492,0,0
2141211458977,0,0
2141211492194,0,0
2141211525612,0,0
2141211559023,0,0
2141211591803,530.3164,195.2656
2141211625646,528.3428,193.5224
2141211659106,525.4222,192.0741
2141211692556,524.3698000000001,191.3509
2141211725818,523.5285,190.403
2141211759243,522.9558,190.2755
2141211792634,521.9044,189.5427
2141211825860,520.7095,188.5147
2141211859307,519.7628,188.293
2141211892807,0,0
2141211925997,0,0
2141211959472,0,0
2141211992807,0,0
2141212026106,530.0766,191.0021
2141212059537,533.6537,192.4843
2141212092865,536.022,192.7051
2141212126357,538.1935,193.621
2141212159814,542.5923,196.5044
2141212193079,548.1865,203.0518
2141212226427,551.3182,209.0379
2141212259941,553.6758,215.1703
2141212293228,554.6378,217.5561
2141212326557,556.1299,222.2294
2141212360798,557.6,226.452
2141212394191,558.5288,230.1518
2141212426560,0,0
2141212460109,0,0
2141212493347,560.5921,219.1711
2141212526849,0,0
2141212560093,0,0
2141212594432,0,0
2141212626583,0,0
2141212660180,0,0
2141212694595,0,0
2141212726928,0,0
2141212760441,0,0
2141212794616,0,0
2141212826938,567.2759,253.5517
2141212860384,568.7162,251.1351
2141212893934,570.4636,241.567
2141212927107,571.2274,241.465
2141212960624,571.2761,241.8041
2141212994802,571.8623,240.8603
2141213027264,573.6437,233.988
2141213060629,574.0806,235.2752
2141213094933,574.1265,248.3554
2141213127250,573.4048,247.9048
2141213160721,0,0
2141213195134,0,0
2141213227523,575.3461,248.6346
2141213260732,0,0
2141213294305,0,0
2141213327502,0,0
2141213360963,0,0
2141213395108,0,0
2141213427637,0,0
2141213460984,0,0
2141213495247,0,0
2141213527703,0,0
2141213561030,0,0
2141213595438,0,0
2141213627706,0,0
2141213662154,0,0
2141213695066,0,0
2141213727935,0,0
2141213761226,0,0
2141213795562,0,0
2141213827300,0,0
2141213862323,0,0
2141213895637,569.3497,269.6012
2141213927980,0,0
2141213960762,561.9095,280.2393
2141213995665,0,0
2141214028051,0,0
2141214061132,546.9653,292.9583
2141214095851,542.1455999999999,294.6709
2141214129269,539.9804,297.1274
2141214162050,545.6896,295.2361
2141214196023,546.9521,294.988
2141214229332,546.3824,295.7664
2141214262746,546.7684,296.246
2141214295942,547.0186,295.922
2141214329359,547.2454,295.6891
2141214362841,547.549,295.7131
2141214395257,548.2361,295.5396
2141214429403,548.2678,295.4818
2141214462953,547.9284,295.5348
2141214495185,554.942,291.9181
2141214529518,558.1315,290.2817
2141214561987,558.3267,289.9851
2141214595264,551.0489,295.3644
2141214629762,557.625,290.0469
2141214662977,559.9358999999999,290.4872
2141214695473,0,0
2141214730045,550.5095,297.6352
2141214763175,554.1021,296.2426
2141214796461,554.6678000000001,297.2825
2141214829443,552.8102,298.9139
2141214863316,545.0461,303.0461
2141214895634,0,0
2141214930087,0,0
2141214963231,0,0
2141214995967,0,0
2141215029963,0,0
2141215063352,0,0
2141215095700,514.3989,308.0547
2141215129991,511.0474,308.4181
2141215163415,506.8911,308.1169
2141215196845,504.6741,308.0037
2141215230144,501.3539,308.545
2141215265341,498.3261,308.3913
2141215296045,492.4528,307.5094
2141215330351,487.9615,305.507
2141215363785,484.5796,305.8385
2141215397087,477.7585,305.0934
2141215430218,475.6833,306.5367
2141215463741,465.3674,303.6107
2141215497209,456.6302,300.7647
2141215530446,452.5355,300.2787
2141215563819,447.3789,297.8918
2141215597202,442.5519,296.1924
2141215630638,438.7264,294.3797
2141215663955,434.8776,291.14
2141215697377,0,0
2141215730756,429.8513,286.7838
2141215763897,0,0
2141215797362,424.6667,283.3333
2141215830899,421.0224,281.0721
2141215864157,418.5071,278.4857
2141215897528,416.2356,276.8938
2141215930919,412.5475,275.233
2141215963520,409.4445,272.1089
2141215997648,406.558,268.875
2141216031028,402.7927,265.0919
2141216064397,399.5415,260.1135
2141216097837,397.799,256.4921
2141216130991,393.7826,248.668
2141216163487,391.4496,247.1491
2141216197129,388.4684,244.5169
2141216230656,384.1625,241.4794
2141216263780,381.0602,236.7226
2141216297722,379.2103,230.3391
2141216330711,378.9005,223.8341
2141216363144,382.2262,218.1131
2141216397333,386.0513,212.2656
2141216431001,388.3598,207.0905
2141216464094,381.76,211.6588
2141216497496,382.363,210.1986
2141216530954,382.7253,208.6021
2141216564325,382.9247,207.5
2141216597838,379.3109,208.8306
2141216631166,383.4215,204.3792
2141216664366,383.3419,203.7027
2141216697969,382.1987,202.9812
2141216731192,376.4043,206.6121
2141216764541,373.0443,206.3058
2141216798007,372.8436,205.1769
2141216831364,370.7131,207.5488
2141216864669,362.2262,216.9889
2141216900259,359.9647,217.3741
2141216931347,361.7298,212.6491
2141216964734,362.005,210.4407
2141216998163,359.8989,213.2746
2141217031673,358.375,216.6263
2141217064925,357.2811,218.8905
2141217098408,355.4789,221.1714
2141217131608,354.1997,223.6704
2141217165159,353.8648,225.4414
2141217198411,355.0331,227.5827
2141217231667,356.0891,228.9183
2141217265115,355.4883,229.1355
2141217298357,354.2693,229.2023
2141217331765,353.4409,229.9338
2141217365060,353.6237,230.7468
2141217398472,352.0206,238.9495
2141217431791,351.7161,232.5088
2141217465214,350.2007,232.4799
2141217498740,349.0732,237.1121
2141217532002,349.0227,237.3084
2141217565350,347.8664,237.0023
2141217598733,347.0674,236.582
2141217634565,348.0089,227.1298
2141217665467,347.3345,225.5718
2141217698855,346.2915,228.3354
2141217731636,345.4475,227.7098
2141217765525,344.911,221.3376
2141217799143,343.9608,217.2363
2141217832278,344.1234,213.3186
2141217865621,343.9734,212.4978
2141217899406,347.0433,207.9687
2141217932335,350.2923,204.4556
2141217965689,352.9258,202.719
2141217999064,355.1368,201.3901
2141218032446,352.8562,203.5774
2141218065348,349.4548,206.4355
2141218099185,351.5348,204.4114
2141218132533,363.1662,195.9809
2141218165795,364.5795,194.9596
2141218199266,356.9403,200.1885
2141218232764,363.5827,195.1846
2141218265997,365.0147,194.4913
2141218299211,358.8147,199.84
2141218332688,364.5769,193.8897
2141218365797,359.3837,195.4479
2141218399671,351.8392,198.1375
2141218432967,352.4885,194.1015
2141218466348,350.9145,193.8821
2141218499645,346.2441,195.5213
2141218533136,344.8631,193.5429
2141218566368,343.9647,189.5506
2141218599817,354.2475,177.5669
2141218633379,356.669,173.1573
2141218666562,360.8602,168.8337
2141218699850,366.9793,164.9866
2141218734540,372.3061,161.948
2141218766697,376.7531,159.4486
2141218800008,381.5565,157.8642
2141218833229,386.7412,155.9595
2141218866142,392.819,153.612
2141218900121,401.7604,152.1803
2141218933348,410.5763,150.7915
2141218966854,419.4993,150.8619
2141219002848,425.9534,151.4633
2141219033502,430.6401,150.973
2141219066929,434.3181,149.8691
2141219100015,436.7083,148.0568
2141219133520,439.5668,145.8714
2141219166879,441.9124,142.9272
2141219200339,443.1166,140.1497
2141219233714,444.9147,137.3155
2141219267050,446.913,134.5
2141219300541,446.9097,131.0697
2141219333766,441.7602,124.8418
2141219366697,453.3538,127.9444
2141219400441,456.8307,127.1899
2141219433914,460.8624,126.1894
2141219467320,464.8188,125.4018
2141219500593,469.0627,124.242
2141219533968,473.9683,122.8193
2141219567185,478.447,120.5942
2141219600641,482.6787,117.2424
2141219634003,485.7365,113.6207
2141219667297,488.2263,109.7593
2141219700674,490.6178,106.0905
2141219734303,492.4025,103.7376
2141219767451,495.1,101.3957
2141219801337,494.2308,94.96258
2141219834352,499.4419,93.87752
2141219867501,501.0252,90.60606
2141219900963,493.2372,81.99359
2141219934254,490.9847,79.04214
2141219967639,487.8097,75.96902
2141220001032,481.4644,73.1327
2141220034432,475.6624,70.55414
2141220067802,469.1768,67.92818
2141220101100,461.2653,65.76871
2141220134520,451.6929,66.6063
2141220168033,442.168,67.024
2141220201444,434.9213,70.14173
2141220234697,424.2364,73.83636
2141220268253,415.2723,78.125
2141220301869,408.1166,82.79152000000001
2141220334880,402.1873,87.53474
2141220368179,403.7833,84.45393
2141220401558,398.2012,88.37782
2141220434935,400.3967,84.48992
2141220468438,398.6741,84.42999
2141220501807,396.0845,84.62681000000001
2141220535017,394.016,84.37715
2141220567740,392.1273,84.86074000000001
2141220601847,388.9916,88.45302
2141220634494,385.3899,91.14748
2141220667725,387.3333,89.05449
2141220701929,387.6567,89.07598
2141220735270,386.5235,89.66173999999999
2141220768756,384.4586,91.45
2141220802173,381.0162,94.30582
2141220835265,380.8155,93.13943
2141220868830,381.2808,92.33334000000001
2141220902108,381.4635,90.77209000000001
2141220935470,381.1024,89.56844
2141220968885,381.5958,87.15629
2141221002136,381.0478,84.4324
2141221035544,382.4096,79.84309
2141221068981,389.2438,70.61157
2141221102283,385.0073,71.26501
2141221135549,386.4024,68.48797
2141221169122,388.0864,65.34401
2141221202346,389.7838,62.38315
2141221235677,392.6089,58.87896
2141221269142,386.2144,58.9201
2141221302454,382.9398,57.53012
2141221335937,380.7516,55.04573
2141221369284,381.997,51.63864
2141221402476,386.0551,46.68073
2141221435876,383.4659,46.54953
2141221469289,384.2698,45.71544
2141221502522,384.3495,45.71616
2141221535942,384.2638,45.10375
2141221570887,384.2452,44.8327
2141221602706,384.6817,44.42732
2141221636088,385.2527,43.72503
2141221669486,386.2161,42.63506
2141221702899,391.0082,40.17869
2141221736243,387.3101,41.1694
2141221769639,382.3333,42.85257
2141221803174,380.2761,43.51706
2141221836232,377.4579,44.94421
2141221869681,374.27,46.34555
2141221903083,370.14,48.70128
2141221935547,364.7466,52.48615
2141221969737,354.0961,66.006
2141222003090,349.9659,73.12286
2141222036459,346.0033,79.23126999999999
2141222070652,342.0538,85.21519000000001
2141222103140,339.4419,92.12209
2141222135844,337.065,98.24576999999999
2141222170858,335.7258,104.5734
2141222203193,335.3492,110.1369
2141222236489,333.3432,110.4089
2141222270920,332.3602,110.0198
2141222303320,332.0197,114.1773
2141222336712,331.1984,117.4756
2141222370083,331.6883,123.4742
2141222403438,333.0827,131.3773
2141222436854,333.4792,135.753
2141222470150,335.7915,140.5097
2141222503388,338.099,144.2604
2141222537059,342.3543,151.2629
2141222569846,346.1204,155.6806
2141222603648,348.7878,159.7924
2141222636915,349.9365,162.1587
2141222670274,351.9706,164.2745
2141222704465,353.9207,164.7962
2141222737162,353.9488,165.2389
2141222770451,350.6783,163.706
2141222803781,347.8015,162.1875
